Product_id,Product_Name,Category,Price,Image_link,Product_link
229,ZYPHER MR-1101,urbansole-footwear,"Rs.6,995",https://www.urbansole.com.pk/cdn/shop/files/MR-1101Black_700x700.jpg?v=1705496049,https://www.urbansole.com.pk/collections/urbansole-footwear/products/mr-1101
230,SCULPTOR DM-1103,urbansole-footwear,"Current price

Rs.4,829",https://www.urbansole.com.pk/cdn/shop/files/DM-1103Black_700x700.jpg?v=1705420652,https://www.urbansole.com.pk/collections/urbansole-footwear/products/dm-1103
231,KHALTI PW-1308,urbansole-footwear,"Rs.5,199",https://www.urbansole.com.pk/cdn/shop/files/PW-1308Black_700x700.jpg?v=1705230557,https://www.urbansole.com.pk/collections/urbansole-footwear/products/pw-1308
232,MARALA PW-1307,urbansole-footwear,"Current price

Rs.3,639",https://www.urbansole.com.pk/cdn/shop/files/PW-1307Black_700x700.jpg?v=1705230516,https://www.urbansole.com.pk/collections/urbansole-footwear/products/pw-1307
233,MELFORT FM-0352,urbansole-footwear,"Current price

Rs.4,098",https://www.urbansole.com.pk/cdn/shop/files/FM-0352Brown_700x700.jpg?v=1705417820,https://www.urbansole.com.pk/collections/urbansole-footwear/products/fm-0352
234,PRAXIS FM-0351,urbansole-footwear,"Current price

Rs.4,098",https://www.urbansole.com.pk/cdn/shop/files/FM-0351Black_700x700.jpg?v=1705417777,https://www.urbansole.com.pk/collections/urbansole-footwear/products/fm-0351
235,MACKINTOSH SS-0104,urbansole-footwear,"Current price

Rs.5,039",https://www.urbansole.com.pk/cdn/shop/files/SS-0104Navy_700x700.jpg?v=1705206594,https://www.urbansole.com.pk/collections/urbansole-footwear/products/ss-0104
236,SHOE RC-0103,urbansole-footwear,"Rs.5,499",https://www.urbansole.com.pk/cdn/shop/files/RC-0103BLACK_700x700.jpg?v=1705206839,https://www.urbansole.com.pk/collections/urbansole-footwear/products/rc-0103
237,SHOE MOC DM-0102,urbansole-footwear,"Current price

Rs.2,800",https://www.urbansole.com.pk/cdn/shop/products/001_34e1d501-7cec-415a-bf96-9b2eeaef521a_1050x700.webp?v=1675279340,https://www.urbansole.com.pk/collections/urbansole-footwear/products/dm-0102
238,SPILE FM-9309,urbansole-footwear,"Rs.7,395",https://www.urbansole.com.pk/cdn/shop/files/FM-9309Black_700x700.jpg?v=1705417725,https://www.urbansole.com.pk/collections/urbansole-footwear/products/fm-9309
239,SHOE 001205,urbansole-footwear,"Current price

Rs.3,989",https://www.urbansole.com.pk/cdn/shop/files/001205D-Brown_700x700.jpg?v=1705210629,https://www.urbansole.com.pk/collections/urbansole-footwear/products/1205
240,SHOE AD-8107,urbansole-footwear,"Rs.8,195",https://www.urbansole.com.pk/cdn/shop/files/AD-8107Black_700x700.jpg?v=1705210518,https://www.urbansole.com.pk/collections/urbansole-footwear/products/ad-8107
241,AMBER AT-0101,urbansole-footwear,"Rs.5,599",https://www.urbansole.com.pk/cdn/shop/files/AT-0101Black_700x700.jpg?v=1705496090,https://www.urbansole.com.pk/collections/urbansole-footwear/products/at-0101
242,HAWKE'S AT-0151,urbansole-footwear,"Rs.5,299",https://www.urbansole.com.pk/cdn/shop/files/AT-0151Navy_700x700.jpg?v=1705241080,https://www.urbansole.com.pk/collections/urbansole-footwear/products/at-0151
243,KORANGE AT-0152,urbansole-footwear,"Rs.5,299",https://www.urbansole.com.pk/cdn/shop/files/AT-0152Black_700x700.jpg?v=1705241129,https://www.urbansole.com.pk/collections/urbansole-footwear/products/at-0152
244,SHOE MOC SS-9103,urbansole-footwear,"Rs.7,899",https://www.urbansole.com.pk/cdn/shop/files/SS-9103Brown_700x700.jpg?v=1705210709,https://www.urbansole.com.pk/collections/urbansole-footwear/products/ss-9103
245,PEARLIUM US-0101,urbansole-footwear,"Rs.5,899",https://www.urbansole.com.pk/cdn/shop/files/US-0101Black_700x700.jpg?v=1705496293,https://www.urbansole.com.pk/collections/urbansole-footwear/products/us-0101
246,CAPRI US-9103,urbansole-footwear,"Rs.5,699",https://www.urbansole.com.pk/cdn/shop/files/US-9103Coffee_700x700.jpg?v=1705496252,https://www.urbansole.com.pk/collections/urbansole-footwear/products/us-9103
247,SHOE MOC 001206,urbansole-footwear,"Current price

Rs.3,989",https://www.urbansole.com.pk/cdn/shop/files/001206Camello_700x700.jpg?v=1705210750,https://www.urbansole.com.pk/collections/urbansole-footwear/products/1206
248,SLIPPER US-SM-3301,women,"Rs.1,699",https://www.urbansole.com.pk/cdn/shop/files/US-SM-3301Black-White_1_7d801cbe-3fb4-4d30-a5b2-ed3ce486b331_700x700.webp?v=1705381334,https://www.urbansole.com.pk/collections/women/products/us-sm-3301_a
249,SLIPPER US-SM-3301,women,"Rs.1,699",https://www.urbansole.com.pk/cdn/shop/files/US-SM-3301Black-Red_1_4c30b5d1-5eef-434b-ab50-a9ccf8198cf2_700x700.webp?v=1705381362,https://www.urbansole.com.pk/collections/women/products/us-sm-3301
250,SHOE MOC US-DS-3311,women,"Current price

Rs.2,799",https://www.urbansole.com.pk/cdn/shop/files/US-DS-3311Navy_1_1050x700.webp?v=1702965610,https://www.urbansole.com.pk/collections/women/products/us-ds-3311
251,SHOE MOC US-DS-3312,women,"Current price

Rs.2,799",https://www.urbansole.com.pk/cdn/shop/files/US-DS-3312BEIGE_1_1050x700.webp?v=1702287892,https://www.urbansole.com.pk/collections/women/products/us-ds-3312
252,BOOT US-JT-3101,women,"Current price

Rs.6,999",https://www.urbansole.com.pk/cdn/shop/files/US-JT-3101COFFEE_1_1050x700.webp?v=1701257921,https://www.urbansole.com.pk/collections/women/products/us-jt-3101
253,BOOT US-TD-3103,women,"Current price

Rs.6,999",https://www.urbansole.com.pk/cdn/shop/files/US-TD-3103Black_1_1050x700.webp?v=1701257960,https://www.urbansole.com.pk/collections/women/products/us-td-3103
254,BOOT US-JT-3102,women,"Current price

Rs.6,999",https://www.urbansole.com.pk/cdn/shop/files/US-JT-3102Beige_1_1050x700.webp?v=1701258023,https://www.urbansole.com.pk/collections/women/products/us-jt-3102
255,SHOE MOC US-NV-3302,women,"Current price

Rs.2,799",https://www.urbansole.com.pk/cdn/shop/files/US-NV-3302Maroon_1_1050x700.webp?v=1700067465,https://www.urbansole.com.pk/collections/women/products/us-nv-3302
256,SHOE MOC US-NV-3301,women,"Current price

Rs.2,449",https://www.urbansole.com.pk/cdn/shop/files/US-NV-3301Black_1_1050x700.webp?v=1700067216,https://www.urbansole.com.pk/collections/women/products/us-nv-3301
257,PUMP PC-RB-3303,women,"Current price

Rs.2,449",https://www.urbansole.com.pk/cdn/shop/files/PC-RB-3303Black_1_1050x700.webp?v=1699534273,https://www.urbansole.com.pk/collections/women/products/pc-rb-3303
258,PUMP PC-RB-3302,women,"Current price

Rs.2,449",https://www.urbansole.com.pk/cdn/shop/files/PC-RB-3302Beige_1_1050x700.webp?v=1699530591,https://www.urbansole.com.pk/collections/women/products/pc-rb-3302
259,PUMP PC-RB-3301,women,"Current price

Rs.2,449",https://www.urbansole.com.pk/cdn/shop/files/PC-RB-3301Fawn_1_1050x700.webp?v=1699530064,https://www.urbansole.com.pk/collections/women/products/pc-rb-3301
260,SANDAL US-VC-3302,women,"Current price

Rs.2,350",https://www.urbansole.com.pk/cdn/shop/products/US-VC-3302BLACK_1_3021295a-67df-420f-a420-00ad177e1d39_1050x700.webp?v=1685559331,https://www.urbansole.com.pk/collections/women/products/us-vc-3302
261,SANDAL US-ER-3104,women,"Rs.4,899",https://www.urbansole.com.pk/cdn/shop/products/US-ER-3104SANDWHITE_1_1050x700.webp?v=1680778648,https://www.urbansole.com.pk/collections/women/products/sandal-us-er-3104
262,SLIPPER US-ER-3151,women,"Rs.4,899",https://www.urbansole.com.pk/cdn/shop/products/US-ER-3151MOROCCANBLUE_1_1050x700.webp?v=1680778073,https://www.urbansole.com.pk/collections/women/products/us-er-3151
263,US-ER-3105,women,"Rs.4,899",https://www.urbansole.com.pk/cdn/shop/products/US-ER-3105M-BROWN_1_1050x700.webp?v=1680778130,https://www.urbansole.com.pk/collections/women/products/us-er-3105
264,SANDAL US-ER-3103,women,"Rs.4,899",https://www.urbansole.com.pk/cdn/shop/products/US-ER-3103NAVY_1_1050x700.webp?v=1680778180,https://www.urbansole.com.pk/collections/women/products/us-er-3103
265,SANDAL US-ER-3102,women,"Rs.4,899",https://www.urbansole.com.pk/cdn/shop/products/US-ER-3102BLUEBERRY_1_1050x700.webp?v=1680778332,https://www.urbansole.com.pk/collections/women/products/us-er-3102
266,SANDAL US-ER-3101,women,"Rs.4,899",https://www.urbansole.com.pk/cdn/shop/products/US-ER-3101NAVYBLUE_1_1050x700.webp?v=1680778294,https://www.urbansole.com.pk/collections/women/products/us-er-3101
267,SLIPPER US-VC-3354,women,"Current price

Rs.2,100",https://www.urbansole.com.pk/cdn/shop/products/US-VC-3354BLACK_1_1050x700.webp?v=1680346605,https://www.urbansole.com.pk/collections/women/products/us-vc-3354
268,SANDAL US-VC-3303,women,"Current price

Rs.2,350",https://www.urbansole.com.pk/cdn/shop/products/US-VC-3303BLACK_1_1050x700.webp?v=1680345900,https://www.urbansole.com.pk/collections/women/products/us-vc-3303
269,SLIPPER US-MG-3352,women,"Current price

Rs.1,550",https://www.urbansole.com.pk/cdn/shop/products/US-MG-3352BEIGE_1_1050x700.webp?v=1680346261,https://www.urbansole.com.pk/collections/women/products/us-mg-3352
270,SANDAL US-MG-3301,women,"Current price

Rs.1,650",https://www.urbansole.com.pk/cdn/shop/products/US-MG-3301BEIGE_1_1050x700.webp?v=1680346050,https://www.urbansole.com.pk/collections/women/products/us-mg-3301
271,SLIPPER PC-PR-3359,women,"Current price

Rs.1,448",https://www.urbansole.com.pk/cdn/shop/products/PC-PR-3359FAWN_1_1050x700.webp?v=1680345243,https://www.urbansole.com.pk/collections/women/products/pc-pr-3359
272,SLIPPER PC-PR-3358,women,"Current price

Rs.1,698",https://www.urbansole.com.pk/cdn/shop/products/PC-PR-3358BLACK_1_1050x700.webp?v=1680344583,https://www.urbansole.com.pk/collections/women/products/pc-pr-3358
273,SLIPPER PC-PR-3357,women,"Current price

Rs.1,698",https://www.urbansole.com.pk/cdn/shop/products/PC-PR-3357BEIGE_1_1050x700.webp?v=1680344435,https://www.urbansole.com.pk/collections/women/products/pc-pr-3357
274,SLIPPER PC-PR-3356,women,"Current price

Rs.1,448",https://www.urbansole.com.pk/cdn/shop/products/PC-PR-3356BLACK_1_1050x700.webp?v=1680344239,https://www.urbansole.com.pk/collections/women/products/pc-pr-3356
275,SLIPPER PC-PR-3355,women,"Current price

Rs.1,448",https://www.urbansole.com.pk/cdn/shop/products/PC-PR-3355BLACK_1_1050x700.webp?v=1680344196,https://www.urbansole.com.pk/collections/women/products/pc-pr-3355
276,SLIPPER PC-PR-3354,women,"Current price

Rs.1,498",https://www.urbansole.com.pk/cdn/shop/products/PC-PR-3354BLACK_1_1050x700.webp?v=1680344143,https://www.urbansole.com.pk/collections/women/products/pc-pr-3354
277,SLIPPER PC-PR-3353,women,"Current price

Rs.1,498",https://www.urbansole.com.pk/cdn/shop/products/PC-PR-3353BEIGE_1_1050x700.webp?v=1680344084,https://www.urbansole.com.pk/collections/women/products/pc-pr-3353
278,SLIPPER PC-PR-3352,women,"Current price

Rs.1,848",https://www.urbansole.com.pk/cdn/shop/products/PC-PR-3352BEIGE_1_1050x700.webp?v=1680344014,https://www.urbansole.com.pk/collections/women/products/pc-pr-3352
279,SLIPPER PC-PR-3351,women,"Current price

Rs.1,598",https://www.urbansole.com.pk/cdn/shop/products/PC-PR-3351BEIGE_1_1050x700.webp?v=1680343661,https://www.urbansole.com.pk/collections/women/products/pc-pr-3351
280,JUNGLE-GYM UK-1102,kids,"Current price

Rs.1,750",https://www.urbansole.com.pk/cdn/shop/products/1_bdf73b90-222f-4ae7-8f15-fe97288396c8_1050x700.webp?v=1675987587,https://www.urbansole.com.pk/collections/kids/products/uk-1102
281,SLIDE UK-1101,kids,"Current price

Rs.1,750",https://www.urbansole.com.pk/cdn/shop/products/UK-1101BLACK_2_1050x700.webp?v=1675986959,https://www.urbansole.com.pk/collections/kids/products/uk-1101
282,WALLET US-WL-3310,accessories,"Rs.2,499",https://www.urbansole.com.pk/cdn/shop/files/US-WL-3310Black_1_700x700.webp?v=1705381761,https://www.urbansole.com.pk/collections/accessories/products/us-wl-3310
283,WALLET US-WL-3308,accessories,"Rs.2,499",https://www.urbansole.com.pk/cdn/shop/files/US-WL-3308Black_1_700x700.webp?v=1705381802,https://www.urbansole.com.pk/collections/accessories/products/us-wl-3308
284,WALLET US-WL-3307,accessories,"Rs.2,999",https://www.urbansole.com.pk/cdn/shop/files/US-WL-3307Black_1_700x700.webp?v=1705381834,https://www.urbansole.com.pk/collections/accessories/products/us-wl-3307
285,WALLET US-WL-3304,accessories,"Rs.2,499",https://www.urbansole.com.pk/cdn/shop/files/US-WL-3304BLACK_1_1050x700.webp?v=1700068696,https://www.urbansole.com.pk/collections/accessories/products/us-wl-3304
286,WALLET US-WL-3303,accessories,"Rs.2,499",https://www.urbansole.com.pk/cdn/shop/files/US-WL-3303Black_1_1050x700.webp?v=1700068662,https://www.urbansole.com.pk/collections/accessories/products/us-wl-3303
287,WALLET US-WL-3302,accessories,"Rs.2,299",https://www.urbansole.com.pk/cdn/shop/files/US-WL-3302Black_1_1050x700.webp?v=1700068621,https://www.urbansole.com.pk/collections/accessories/products/us-wl-3302
288,WALLET US-WL-3301,accessories,"Rs.1,499",https://www.urbansole.com.pk/cdn/shop/files/US-WL-3301BLK-TAN_1_1050x700.webp?v=1700067677,https://www.urbansole.com.pk/collections/accessories/products/us-wl-3301
289,SHOE URN SHOURN,accessories,Rs.199,https://www.urbansole.com.pk/cdn/shop/files/SHOURNDEFAULT_1_1050x700.webp?v=1699961990,https://www.urbansole.com.pk/collections/accessories/products/shourn
290,LADIES BAG US-LB-2306,accessories,"Current price

Rs.2,799",https://www.urbansole.com.pk/cdn/shop/files/US-LB-2306NAVY_3_1050x700.webp?v=1699961777,https://www.urbansole.com.pk/collections/accessories/products/us-lb-2306
291,LADIES BAG US-LB-2305,accessories,"Current price

Rs.3,499",https://www.urbansole.com.pk/cdn/shop/files/US-LB-2305MAROON-BLK_1_1050x700.webp?v=1699961818,https://www.urbansole.com.pk/collections/accessories/products/us-lb-2305
292,BELT US-BL-3304,accessories,"Rs.1,499",https://www.urbansole.com.pk/cdn/shop/files/US-BL-3304Black_1_1050x700.webp?v=1700561877,https://www.urbansole.com.pk/collections/accessories/products/us-bl-3304
293,BELT US-BL-3303,accessories,"Rs.2,299",https://www.urbansole.com.pk/cdn/shop/files/US-BL-3303Black_1_1050x700.webp?v=1700552095,https://www.urbansole.com.pk/collections/accessories/products/us-bl-3303
294,BELT US-BL-3302,accessories,"Rs.1,999",https://www.urbansole.com.pk/cdn/shop/files/US-BL-3302Black_1_1050x700.webp?v=1700549410,https://www.urbansole.com.pk/collections/accessories/products/us-bl-3302
295,BELT US-BL-3301,accessories,"Rs.2,299",https://www.urbansole.com.pk/cdn/shop/files/US-BL-3301Brown_1_1050x700.webp?v=1700548016,https://www.urbansole.com.pk/collections/accessories/products/us-bl-3301
296,INSOLE IS-0301,accessories,Rs.249,https://www.urbansole.com.pk/cdn/shop/files/IS-0301BLUE_1_1050x700.webp?v=1699961877,https://www.urbansole.com.pk/collections/accessories/products/is-0301
297,WAX AC-2304,accessories,Rs.199,https://www.urbansole.com.pk/cdn/shop/files/AC-2304BLACK_3_1050x700.webp?v=1699962504,https://www.urbansole.com.pk/collections/accessories/products/ac-2304
298,SOCKS US-HS-3324,accessories,Rs.349,https://www.urbansole.com.pk/cdn/shop/files/US-HS-3324_1_1050x700.webp?v=1698041862,https://www.urbansole.com.pk/collections/accessories/products/us-hs-3324
299,SOCKS US-HS-3322,accessories,Rs.499,https://www.urbansole.com.pk/cdn/shop/files/US-HS-3322_1_1050x700.webp?v=1698041891,https://www.urbansole.com.pk/collections/accessories/products/us-hs-3322
300,SOCKS US-HS-3319,accessories,Rs.349,https://www.urbansole.com.pk/cdn/shop/files/US-HS-3319_1_1050x700.webp?v=1698041920,https://www.urbansole.com.pk/collections/accessories/products/us-hs-3319
301,SOCKS US-HS-3317,accessories,Rs.349,https://www.urbansole.com.pk/cdn/shop/files/US-HS-3317_1_1050x700.webp?v=1698041991,https://www.urbansole.com.pk/collections/accessories/products/us-hs-3317
302,SOCKS US-HS-3316,accessories,Rs.349,https://www.urbansole.com.pk/cdn/shop/files/US-HS-3316_1_1050x700.webp?v=1698042021,https://www.urbansole.com.pk/collections/accessories/products/us-hs-3316
303,SOCKS US-HS-3315,accessories,Rs.349,https://www.urbansole.com.pk/cdn/shop/files/US-HS-3315_2_1050x700.webp?v=1698042059,https://www.urbansole.com.pk/collections/accessories/products/us-hs-3315
304,SOCKS US-HS-3311,accessories,Rs.249,https://www.urbansole.com.pk/cdn/shop/files/US-HS-3311_1_1050x700.webp?v=1698042145,https://www.urbansole.com.pk/collections/accessories/products/us-hs-3311
305,SOCKS US-HS-3310,accessories,Rs.249,https://www.urbansole.com.pk/cdn/shop/files/US-HS-3310_1_1050x700.webp?v=1698042178,https://www.urbansole.com.pk/collections/accessories/products/us-hs-3310
306,SOCKS US-HS-3307,accessories,Rs.249,https://www.urbansole.com.pk/cdn/shop/files/US-HS-3307_1_1050x700.webp?v=1698042255,https://www.urbansole.com.pk/collections/accessories/products/us-hs-3307
307,SOCKS US-HS-3306,accessories,Rs.249,https://www.urbansole.com.pk/cdn/shop/files/US-HS-3306_1_1050x700.webp?v=1698042275,https://www.urbansole.com.pk/collections/accessories/products/us-hs-3306
308,SOCKS US-HS-3305,accessories,Rs.249,https://www.urbansole.com.pk/cdn/shop/files/US-HS-3305_1_1050x700.webp?v=1698042281,https://www.urbansole.com.pk/collections/accessories/products/us-hs-3305
309,SHOE SHINER US-AC-3315,accessories,Rs.499,https://www.urbansole.com.pk/cdn/shop/files/US-AC-3315NEUTRAL_1_1050x700.webp?v=1700067875,https://www.urbansole.com.pk/collections/accessories/products/us-ac-3315
310,DEODRENT US-AC-3314,accessories,Rs.499,https://www.urbansole.com.pk/cdn/shop/files/DEO_700x700.jpg?v=1691401216,https://www.urbansole.com.pk/collections/accessories/products/us-ac-3314
311,NATURAL SPRAY US-AC-3313,accessories,Rs.499,https://www.urbansole.com.pk/cdn/shop/files/sneaker-cleaner_700x700.jpg?v=1691401203,https://www.urbansole.com.pk/collections/accessories/products/us-ac-3313
312,LEATHER LOTION US-AC-3312,accessories,Rs.999,https://www.urbansole.com.pk/cdn/shop/files/lotion_700x700.jpg?v=1691401187,https://www.urbansole.com.pk/collections/accessories/products/us-ac-3312
313,LADIES BAG US-LB-2302,accessories,"Current price

Rs.2,799",https://www.urbansole.com.pk/cdn/shop/files/US-LB-2302Navy_1_1060x700.webp?v=1691164494,https://www.urbansole.com.pk/collections/accessories/products/us-lb-2302
314,INSOLE IS-2302,accessories,"Rs.1,249",https://www.urbansole.com.pk/cdn/shop/products/02_0820b7f8-d38f-421b-938d-19d1504f8787_467x700.jpg?v=1669830722,https://www.urbansole.com.pk/collections/accessories/products/is-2302
315,WALLET WL-1313,accessories,"Current price

Rs.1,399",https://www.urbansole.com.pk/cdn/shop/products/WL-1313Black_1_1050x700.webp?v=1675441603,https://www.urbansole.com.pk/collections/accessories/products/wl-1313
316,WALLET WL-1312,accessories,"Current price

Rs.1,259",https://www.urbansole.com.pk/cdn/shop/products/WL-1312Black_1_1050x700.webp?v=1675441683,https://www.urbansole.com.pk/collections/accessories/products/wl-1312
317,NATURAL SPRAY ac-2310,accessories,Rs.299,https://www.urbansole.com.pk/cdn/shop/products/AC-2310_f078d68e-6199-4b96-bcb6-0a3eeea9c987_1050x700.jpg?v=1665060042,https://www.urbansole.com.pk/collections/accessories/products/ac-2310
318,NATURAL SPRAY ac-2308,accessories,Rs.399,https://www.urbansole.com.pk/cdn/shop/products/ac-2308_1050x700.jpg?v=1664438057,https://www.urbansole.com.pk/collections/accessories/products/ac-2308
319,Sailor US-FX-3104,technology,"Rs.8,499",https://www.urbansole.com.pk/cdn/shop/files/US-FX-3104Navy_6d4ba74d-eb47-4692-a8d5-613f87153e4c_700x700.jpg?v=1704705110,https://www.urbansole.com.pk/collections/technology/products/us-fx-3104-navy
320,Cosmora US-FX-3105,technology,"Rs.8,499",https://www.urbansole.com.pk/cdn/shop/files/US-FX-3105Grey_fb2f78a2-ec24-40e9-a86f-090c01b53675_700x700.jpg?v=1704704181,https://www.urbansole.com.pk/collections/technology/products/us-fx-3105-grey
321,Sailor US-FX-3104,technology,"Rs.8,499",https://www.urbansole.com.pk/cdn/shop/files/US-FX-3104Cuiou_4e4bcfa9-74e0-44ea-99c6-83c7ad5363d3_700x700.jpg?v=1704704957,https://www.urbansole.com.pk/collections/technology/products/us-fx-3104-black
322,Imperium US-FX-3103,technology,"Rs.8,499",https://www.urbansole.com.pk/cdn/shop/files/US-FX-3103Windy_7f94bb21-b700-4812-a3bc-37a6dcc552a1_700x700.jpg?v=1704704592,https://www.urbansole.com.pk/collections/technology/products/us-fx-3103-windy
323,Czar US-FX-3102,technology,"Rs.8,499",https://www.urbansole.com.pk/cdn/shop/files/US-FX-3102M.Brown_e4758c24-b3c4-4b27-9f37-6427b9dbcc37_700x700.jpg?v=1704450610,https://www.urbansole.com.pk/collections/technology/products/us-fx-3102-m-brown
324,Victor US-FX-3101,technology,"Current price

Rs.5,949",https://www.urbansole.com.pk/cdn/shop/files/US-FX-3101Black_3a381dee-9474-4711-8534-402eec356a46_700x700.jpg?v=1704704334,https://www.urbansole.com.pk/collections/technology/products/us-fx-3101-tan
325,Clod US-ST-3202,technology,"Rs.29,999",https://www.urbansole.com.pk/cdn/shop/files/US-ST-3202Navy_700x700.jpg?v=1705228281,https://www.urbansole.com.pk/collections/technology/products/clod-us-st-3202
326,Sphere US-ST-3202,technology,"Rs.29,999",https://www.urbansole.com.pk/cdn/shop/files/US-ST-3202Grey_700x700.jpg?v=1705228246,https://www.urbansole.com.pk/collections/technology/products/sphere-us-st-3202
327,Terrain US-ST-3201,technology,"Rs.29,999",https://www.urbansole.com.pk/cdn/shop/files/US-ST-3201Green_700x700.jpg?v=1705228230,https://www.urbansole.com.pk/collections/technology/products/terrain-us-st-3201
328,Turf US-ST-3201,technology,"Rs.29,999",https://www.urbansole.com.pk/cdn/shop/files/US-ST-3201Black_700x700.jpg?v=1705228213,https://www.urbansole.com.pk/collections/technology/products/turf-us-st-3201
329,Orb US-ST-3201,technology,"Rs.29,999",https://www.urbansole.com.pk/cdn/shop/files/US-ST-3201Beige_700x700.jpg?v=1705228165,https://www.urbansole.com.pk/collections/technology/products/orb-us-st-3201
330,Cosmora US-FX-3105,technology,"Rs.8,499",https://www.urbansole.com.pk/cdn/shop/files/US-FX-3105M-Brown_700x700.jpg?v=1704704124,https://www.urbansole.com.pk/collections/technology/products/us-fx-3105
331,Sailor US-FX-3104,technology,"Rs.8,499",https://www.urbansole.com.pk/cdn/shop/files/US-FX-3104Black_700x700.jpg?v=1704704752,https://www.urbansole.com.pk/collections/technology/products/us-fx-3104
332,Imperium US-FX-3103,technology,"Rs.8,499",https://www.urbansole.com.pk/cdn/shop/files/US-FX-3103Black_b8d2890a-9249-4471-b5eb-fec4b6c1134b_700x700.jpg?v=1704704515,https://www.urbansole.com.pk/collections/technology/products/us-fx-3103
333,Czar US-FX-3102,technology,"Rs.8,499",https://www.urbansole.com.pk/cdn/shop/files/US-FX-3102Black_a98aced0-8faa-423c-85d5-903d851e2503_700x700.jpg?v=1704449651,https://www.urbansole.com.pk/collections/technology/products/us-fx-3102
334,Victor US-FX-3101,technology,"Current price

Rs.5,949",https://www.urbansole.com.pk/cdn/shop/files/US-FX-3101Tan_700x700.jpg?v=1704704426,https://www.urbansole.com.pk/collections/technology/products/us-fx-3101
335,SANDAL RF-2153,technology,"Rs.6,199",https://www.urbansole.com.pk/cdn/shop/files/RF-2153Black_700x700.jpg?v=1705489406,https://www.urbansole.com.pk/collections/technology/products/rf-2153
336,SANDAL RF-2152,technology,"Rs.6,199",https://www.urbansole.com.pk/cdn/shop/files/RF-2152Black_700x700.jpg?v=1705489536,https://www.urbansole.com.pk/collections/technology/products/rf-2152
337,SANDAL US-AX-3103,technology,"Current price

Rs.5,529",https://www.urbansole.com.pk/cdn/shop/files/US-AX-3103B-Caramel_700x700.jpg?v=1705489979,https://www.urbansole.com.pk/collections/technology/products/sandal-us-ax-3103
338,SANDAL US-AX-3104,technology,"Rs.7,999",https://www.urbansole.com.pk/cdn/shop/files/US-AX-3104Timberland_700x700.jpg?v=1705490097,https://www.urbansole.com.pk/collections/technology/products/us-ax-3104
339,SANDAL US-AX-3102,technology,"Rs.7,999",https://www.urbansole.com.pk/cdn/shop/files/US-AX-3102Black_700x700.jpg?v=1705490383,https://www.urbansole.com.pk/collections/technology/products/us-ax-3102
340,SANDAL US-AX-3101,technology,"Rs.7,999",https://www.urbansole.com.pk/cdn/shop/files/US-AX-3101Black_700x700.jpg?v=1705490634,https://www.urbansole.com.pk/collections/technology/products/us-ax-3101
